DeviceId,ArrivalTime,DepartureTime,DurationSeconds,StreetMarker,Sign,Area,StreetId,StreetName,BetweenStreet1,BetweenStreet2,Side Of Street,In Violation
18197,01/04/2017 03:44:42 PM,01/04/2017 04:08:04 PM,1402,780E,LZ 15M M-F 7:30-19:30,Chinatown,1221,RUSSELL STREET,LITTLE BOURKE STREET,BOURKE STREET,2,FALSE
17901,06/26/2017 10:39:48 PM,06/26/2017 11:06:53 PM,1625,4499W,,Magistrates,839,KING STREET,LITTLE LONSDALE STREET,LONSDALE STREET,5,FALSE
19435,01/16/2017 08:30:00 PM,01/16/2017 08:59:47 PM,1787,5347W,,Mint,1428,WILLIAM STREET,FRANKLIN STREET,A'BECKETT STREET,5,FALSE
19827,10/09/2017 07:30:00 AM,10/09/2017 07:41:11 AM,671,C6996,2P TKT A M-SAT 7:30-20:30,Victoria Market,681,FRANKLIN STREET,WILLIAM STREET,QUEEN STREET,1,FALSE
21521,10/12/2017 10:12:46 AM,10/12/2017 10:14:53 AM,127,9936N,3P TKT A M-SAT 7:30-18:30,Southbank,728,GRANT STREET,DODDS STREET,STURT STREET,3,FALSE
18037,05/03/2017 09:53:13 AM,05/03/2017 10:06:17 AM,784,1282E,LZ 15M M-F 7:30-19:30,Titles,1171,QUEEN STREET,LA TROBE STREET,LITTLE LONSDALE STREET,2,FALSE
18016,01/12/2017 05:17:04 AM,01/12/2017 05:46:36 AM,1772,1194E,,Hardware,1171,QUEEN STREET,LONSDALE STREET,LITTLE BOURKE STREET,2,FALSE
18752,05/16/2017 05:23:05 PM,05/16/2017 05:26:12 PM,187,2433S,1P MTR M-SAT 7:30-18:30,RACV,123,BOURKE STREET,WILLIAM STREET,QUEEN STREET,4,FALSE
17609,08/02/2017 07:35:40 PM,08/02/2017 07:36:56 PM,76,13767W,,Docklands,1398,WATERFRONT WAY,LITTLE DOCKLANDS DRIVE,FOOTSCRAY ROAD,5,FALSE
21165,06/24/2017 03:16:31 AM,06/24/2017 07:30:00 AM,15209,12309S,,Jolimont,16,ALBERT STREET,MORRISON PLACE,LANSDOWNE STREET,4,FALSE
20375,05/31/2017 11:55:00 AM,05/31/2017 12:21:45 PM,1605,7638N,2P TKT A M-F 7:30-18:30,Queensberry,1381,VICTORIA STREET,KING STREET,HAWKE STREET,3,FALSE
18741,09/09/2017 09:53:01 AM,09/09/2017 10:10:02 AM,1021,2400N,1P MTR M-SAT 7:30-18:30,McKillop,123,BOURKE STREET,QUEEN STREET,ELIZABETH STREET,3,FALSE
19936,09/08/2017 12:00:00 AM,09/08/2017 07:30:00 AM,27000,C5426,,Queensberry,1428,WILLIAM STREET,WALSH STREET,DUDLEY STREET,1,FALSE
20508,06/25/2017 11:25:04 AM,06/25/2017 12:43:38 PM,4714,7735S,2P DIS M-SUN 0:00-23:59,Queensberry,1175,QUEENSBERRY STREET,ERROL STREET,LEVESON STREET,4,FALSE
19707,03/11/2017 07:09:06 PM,03/11/2017 07:10:33 PM,87,C6678,2P MTR M-SAT 7:30-20:30,Titles,681,FRANKLIN STREET,QUEEN STREET,ELIZABETH STREET,1,FALSE
21087,06/12/2017 07:30:00 AM,06/12/2017 05:26:51 PM,35811,12087W,2P MTR M-F 7:30-18:30,East Melbourne,511,CLARENDON STREET,ALBERT STREET,GREY STREET,5,FALSE
21164,03/04/2017 03:11:59 PM,03/04/2017 03:46:27 PM,2068,12307S,,Jolimont,16,ALBERT STREET,MORRISON PLACE,LANSDOWNE STREET,4,FALSE
17845,12/25/2017 02:32:50 AM,12/25/2017 02:56:24 AM,1414,1464E,,County,839,KING STREET,LITTLE BOURKE STREET,BOURKE STREET,2,FALSE
19516,04/30/2017 11:10:44 PM,04/30/2017 11:17:02 PM,378,5180E,,Mint,1433,WILLS STREET,A'BECKETT STREET,LA TROBE STREET,2,FALSE
20478,04/07/2017 07:30:00 AM,04/07/2017 07:50:32 AM,1232,10191W,1P TKT A M-F 7:30-18:30,Queensberry,641,ERROL STREET,QUEENSBERRY STREET,VICTORIA STREET,5,FALSE
19040,03/30/2017 11:21:17 AM,03/30/2017 11:25:05 AM,228,C3080,2P MTR M-SAT 7:30-20:30,Supreme,894,LONSDALE STREET,WILLIAM STREET,QUEEN STREET,1,FALSE
21526,03/25/2017 07:30:00 AM,03/25/2017 08:00:53 AM,1853,9942N,3P TKT A M-SAT 7:30-18:30,Southbank,728,GRANT STREET,DODDS STREET,STURT STREET,3,FALSE
18616,05/03/2017 01:46:18 PM,05/03/2017 01:58:05 PM,707,1946N,1/2P MTR M-SAT 7:30-19:30,City Square,528,COLLINS STREET,SWANSTON STREET,RUSSELL STREET,3,FALSE
17561,08/22/2017 03:05:52 PM,08/22/2017 03:51:28 PM,2736,13710E,3P MTR M-SAT 7.30 - 18.30,Docklands,1405,WATTLE ROAD,LEVEN AVENUE,DOCKLANDS DRIVE,2,FALSE
21232,12/01/2017 08:01:24 AM,12/01/2017 08:21:11 AM,1187,12393S,1P TKT A M-SAT 7:30-18:30,Jolimont,178,CATHEDRAL PLACE,GISBORNE STREET,LANSDOWNE STREET,4,FALSE
18772,04/10/2017 03:42:55 PM,04/10/2017 03:44:45 PM,110,2476N,2P DIS M-SUN 0:00-23:59,Spencer,123,BOURKE STREET,SPENCER STREET,KING STREET,3,FALSE
22109,06/29/2017 06:30:00 PM,06/29/2017 07:04:18 PM,2058,11528N,,West Melbourne,818,JEFFCOTT STREET,KING STREET,SPENCER STREET,3,FALSE
17924,11/29/2017 10:14:24 PM,11/29/2017 10:23:22 PM,538,1557W,,Magistrates,1285,SPENCER STREET,LITTLE LONSDALE STREET,LONSDALE STREET,5,FALSE
21855,09/21/2017 10:27:19 AM,09/21/2017 11:02:05 AM,2086,4505W,3P MTR M-F 10:00-16:00,West Melbourne,839,KING STREET,JEFFCOTT STREET,LA TROBE STREET,5,FALSE
17841,04/24/2017 11:51:43 PM,04/24/2017 11:52:02 PM,19,1458E,,Family,839,KING STREET,BOURKE STREET,LITTLE COLLINS STREET,2,FALSE
19687,08/01/2017 05:00:16 PM,08/01/2017 06:31:32 PM,5476,C6616,2P MTR M-SAT 7:30-20:30,Titles,681,FRANKLIN STREET,QUEEN STREET,ELIZABETH STREET,1,FALSE
18734,12/02/2017 07:08:32 PM,12/02/2017 07:22:58 PM,866,2392N,2P MTR M-SAT 18.30 - 20.30,McKillop,123,BOURKE STREET,QUEEN STREET,ELIZABETH STREET,3,FALSE
20459,04/20/2017 09:25:36 PM,04/20/2017 09:30:24 PM,288,10170E,,Queensberry,641,ERROL STREET,QUEENSBERRY STREET,VICTORIA STREET,2,FALSE
21587,02/12/2017 05:17:04 PM,02/12/2017 05:45:24 PM,1700,8009W,,Southbank,1416,WELLS STREET,COVENTRY STREET,DORCAS STREET,5,FALSE
21281,04/16/2017 12:00:00 AM,04/16/2017 07:30:00 AM,27000,12469S,,Jolimont,1290,ST ANDREWS PLACE,MACARTHUR STREET,LANSDOWNE STREET,4,FALSE
20348,06/24/2017 01:15:22 AM,06/24/2017 01:17:41 AM,139,7578N,,Queensberry,1381,VICTORIA STREET,HOWARD STREET,CAPEL STREET,3,FALSE
18777,06/27/2017 12:32:50 PM,06/27/2017 12:34:05 PM,75,742E,1P MTR M-SAT 7:30-18:30,Chinatown,1221,RUSSELL STREET,BOURKE STREET,LITTLE COLLINS STREET,2,FALSE
21591,11/06/2017 08:30:49 PM,11/06/2017 08:35:54 PM,305,8014E,,Southbank,1416,WELLS STREET,COVENTRY STREET,DORCAS STREET,2,FALSE
18948,05/13/2017 01:17:18 AM,05/13/2017 04:49:26 AM,12728,C2852,,Princes Theatre,894,LONSDALE STREET,RUSSELL STREET,EXHIBITION STREET,1,FALSE
18592,03/02/2017 07:13:10 AM,03/02/2017 07:30:00 AM,1010,1902N,,Twin Towers,528,COLLINS STREET,EXHIBITION STREET,SPRING STREET,3,FALSE
21143,02/12/2017 04:43:03 PM,02/12/2017 06:26:46 PM,6223,12277S,,Jolimont,16,ALBERT STREET,GISBORNE STREET,MORRISON PLACE,4,FALSE
22122,07/22/2017 06:46:04 AM,07/22/2017 07:30:00 AM,2636,11515S,,West Melbourne,818,JEFFCOTT STREET,KING STREET,SPENCER STREET,4,FALSE
18200,07/08/2017 04:41:07 PM,07/08/2017 04:56:51 PM,944,791W,1/2P MTR M-SAT 7:30-19:30,Library,1221,RUSSELL STREET,LONSDALE STREET,LITTLE BOURKE STREET,5,FALSE
21754,09/13/2017 05:00:51 PM,09/13/2017 05:11:46 PM,655,9308N,2P TKT A M-F 7:30-18:30,Southbank,547,COVENTRY STREET,WELLS STREET,ST KILDA ROAD,3,FALSE
19071,09/22/2017 02:08:07 PM,09/22/2017 02:22:29 PM,862,3197S,2P DIS M-F 9.30 - 8.30PM,County,894,LONSDALE STREET,KING STREET,WILLIAM STREET,4,FALSE
19219,08/05/2017 11:49:00 PM,08/06/2017 12:00:00 AM,660,3511S,,Magistrates,926,LITTLE LONSDALE STREET,KING STREET,WILLIAM STREET,4,FALSE
21854,10/10/2017 09:21:17 PM,10/10/2017 09:27:21 PM,364,4503W,,West Melbourne,839,KING STREET,JEFFCOTT STREET,LA TROBE STREET,5,FALSE
18333,08/21/2017 07:15:49 PM,08/21/2017 08:18:41 PM,3772,C236,2P MTR M-SAT 7:30-20:30,Hyatt,647,EXHIBITION STREET,FLINDERS LANE,FLINDERS STREET,1,FALSE
19417,08/17/2017 10:24:27 PM,08/17/2017 10:26:00 PM,93,5314E,P10 Mins AOT,Mint,1428,WILLIAM STREET,A'BECKETT STREET,LA TROBE STREET,2,FALSE
18996,11/29/2017 07:30:00 AM,11/29/2017 07:41:20 AM,680,3082N,1P MTR M-F 7:30-16:00,Supreme,894,LONSDALE STREET,WILLIAM STREET,QUEEN STREET,3,FALSE
18057,02/10/2017 04:02:54 PM,02/10/2017 04:04:12 PM,78,C1040,1P MTR M-SAT 7:30-19:30,Banks,1171,QUEEN STREET,FLINDERS STREET,FLINDERS LANE,1,FALSE
17890,03/03/2017 07:35:57 AM,03/03/2017 07:38:31 AM,154,4476E,,Magistrates,839,KING STREET,LA TROBE STREET,LITTLE LONSDALE STREET,2,FALSE
17401,07/03/2017 06:20:13 PM,07/03/2017 06:30:00 PM,587,13600E,LZ 30M M-SUN 7:30-18:30,Docklands,998,MERCHANT STREET,COLLINS STREET,BOURKE STREET,2,FALSE
18059,07/17/2017 03:38:18 PM,07/17/2017 05:30:55 PM,6757,C1046,1P MTR M-SAT 7:30-19:30,Banks,1171,QUEEN STREET,FLINDERS STREET,FLINDERS LANE,1,TRUE
18189,09/13/2017 04:03:51 AM,09/13/2017 04:12:26 AM,515,694E,,City Square,1221,RUSSELL STREET,LITTLE COLLINS STREET,COLLINS STREET,2,FALSE
18040,02/12/2017 01:52:47 PM,02/12/2017 01:53:49 PM,62,975W,1P SUN 7:30-18:30,Banks,1171,QUEEN STREET,FLINDERS LANE,FLINDERS STREET,5,FALSE
21267,06/13/2017 02:52:21 PM,06/13/2017 04:36:47 PM,6266,12446N,2P MTR M-SAT 7:30-18:30,Jolimont,1290,ST ANDREWS PLACE,MACARTHUR STREET,LANSDOWNE STREET,3,FALSE
18749,02/22/2017 06:42:39 AM,02/22/2017 06:56:46 AM,847,2424N,,RACV,123,BOURKE STREET,WILLIAM STREET,QUEEN STREET,3,FALSE
17750,10/26/2017 09:32:12 PM,10/26/2017 09:57:38 PM,1526,C13592,,Docklands,123,BOURKE STREET,GEOGRAPHE STREET,ENTERPRIZE WAY,1,FALSE
19533,12/24/2017 06:56:48 AM,12/24/2017 07:30:00 AM,1992,4380E,,The Mac,627,ELIZABETH STREET,FRANKLIN STREET,A'BECKETT STREET,2,FALSE
17241,05/29/2017 08:20:34 PM,05/29/2017 08:51:15 PM,1841,13105W,,Docklands,998,MERCHANT STREET,COLLINS STREET,BOURKE STREET,5,FALSE
20073,09/28/2017 12:00:00 AM,09/28/2017 07:30:00 AM,27000,C7232,,Queensberry,1214,ROSSLYN STREET,CHETWYND STREET,HOWARD STREET,1,FALSE
20099,03/13/2017 06:30:00 PM,03/14/2017 12:00:00 AM,19800,C5642,,Queensberry,163,CAPEL STREET,VICTORIA STREET,WILLIAM STREET,1,FALSE
18780,07/08/2017 01:12:06 AM,07/08/2017 01:26:58 AM,892,767W,,Chinatown,1221,RUSSELL STREET,BOURKE STREET,LITTLE COLLINS STREET,5,FALSE
18224,07/09/2017 06:18:54 AM,07/09/2017 06:22:45 AM,231,C684,,City Square,1221,RUSSELL STREET,LITTLE COLLINS STREET,COLLINS STREET,1,FALSE
17378,10/05/2017 01:45:09 PM,10/05/2017 03:37:40 PM,6751,13339W,2P TKT A M-SAT 7:30-18:30,Docklands,79,BATMANS HILL DRIVE,BOURKE STREET,WATERVIEW WALK,5,FALSE
21558,03/13/2017 09:01:40 PM,03/13/2017 09:03:47 PM,127,7811W,,Southbank,1294,ST KILDA ROAD,DORCAS STREET,COVENTRY STREET,5,FALSE
18343,01/16/2017 07:51:30 AM,01/16/2017 07:59:48 AM,498,C276,2P MTR M-SAT 7:30-20:30,Hyatt,647,EXHIBITION STREET,FLINDERS LANE,FLINDERS STREET,1,FALSE
17197,03/03/2017 05:58:41 AM,03/03/2017 07:30:00 AM,5479,13033S,,Docklands,528,COLLINS STREET,SPENCER STREET,BATMANS HILL DRIVE,4,FALSE
21868,11/16/2017 08:37:47 PM,11/16/2017 08:57:08 PM,1161,4529W,,West Melbourne,839,KING STREET,BATMAN STREET,JEFFCOTT STREET,5,FALSE
21542,02/12/2017 12:00:00 AM,02/12/2017 07:30:00 AM,27000,9960N,,Southbank,728,GRANT STREET,DODDS STREET,STURT STREET,3,FALSE
22124,11/17/2017 08:49:26 AM,11/17/2017 09:18:38 AM,1752,11513S,1P TKT RPE M-SAT 7:30-23:00,West Melbourne,818,JEFFCOTT STREET,KING STREET,SPENCER STREET,4,FALSE
19719,02/19/2017 01:45:48 PM,02/19/2017 02:47:18 PM,3690,C6730,2P SUN 7:30-18:30,Victoria Market,681,FRANKLIN STREET,WILLIAM STREET,QUEEN STREET,1,FALSE
18663,05/31/2017 06:53:26 AM,05/31/2017 07:08:56 AM,930,2223S,,RACV,911,LITTLE COLLINS STREET,WILLIAM STREET,QUEEN STREET,4,FALSE
19468,01/22/2017 07:34:44 AM,01/22/2017 08:45:12 AM,4228,4886E,2P SUN 6:00-18:30,Victoria Market,1171,QUEEN STREET,THERRY STREET,FRANKLIN STREET,2,FALSE
17595,08/18/2017 07:30:00 AM,08/18/2017 09:54:53 AM,8693,13752E,2P TKT A M-SAT 7:30-18:30,Docklands,1097,PEARL RIVER ROAD,DOCKLANDS DRIVE,OBSERVATION DRIVE,2,FALSE
18055,04/17/2017 06:54:33 PM,04/17/2017 07:00:15 PM,342,C1032,1P MTR M-SAT 7:30-19:30,Banks,1171,QUEEN STREET,FLINDERS STREET,FLINDERS LANE,1,FALSE
20841,05/23/2017 04:46:03 PM,05/23/2017 04:46:11 PM,8,14094E,4P TKT A M-F 7:30-18:30,University,1218,ROYAL PARADE,GRATTAN STREET,COLLEGE CRESCENT,2,FALSE
17980,11/10/2017 10:00:56 AM,11/10/2017 10:02:15 AM,79,1344E,1P MTR M-SAT 7:30-18:30,Supreme,1428,WILLIAM STREET,LITTLE BOURKE STREET,BOURKE STREET,2,FALSE
21595,06/22/2017 07:06:48 AM,06/22/2017 07:16:50 AM,602,8018E,,Southbank,1416,WELLS STREET,COVENTRY STREET,DORCAS STREET,2,FALSE
17890,05/17/2017 08:45:39 AM,05/17/2017 08:46:10 AM,31,4476E,,Magistrates,839,KING STREET,LA TROBE STREET,LITTLE LONSDALE STREET,2,FALSE
21179,11/15/2017 12:41:16 PM,11/15/2017 01:45:21 PM,3845,12330N,1P MTR M-F 7:30-16:00,East Melbourne,16,ALBERT STREET,LANSDOWNE STREET,EADES STREET,3,FALSE
18893,03/20/2017 02:41:06 PM,03/20/2017 02:50:45 PM,579,2793S,1P MTR M-F 9:30-19:30,Princes Theatre,894,LONSDALE STREET,RUSSELL STREET,EXHIBITION STREET,4,FALSE
21368,03/31/2017 11:40:40 AM,03/31/2017 11:42:53 AM,133,10049S,P10 M-SUN 0:00-23:59 B,Southbank,1278,SOUTHBANK BOULEVARD,RIVERSIDE QUAY,CITY ROAD,4,FALSE
18899,10/21/2017 11:33:28 PM,10/21/2017 11:35:02 PM,94,2830N,,Princes Theatre,894,LONSDALE STREET,RUSSELL STREET,EXHIBITION STREET,3,FALSE
17251,07/26/2017 11:10:56 AM,07/26/2017 11:13:10 AM,134,13210N,1P M-SUN 7:30-23:00,Docklands,123,BOURKE STREET,HARBOUR ESPLANADE,WURUNDJERI WAY,3,FALSE
17245,04/23/2017 08:41:11 AM,04/23/2017 08:43:20 AM,129,13204N,1P M-SUN 7:30-23:00,Docklands,123,BOURKE STREET,HARBOUR ESPLANADE,WURUNDJERI WAY,3,FALSE
17719,02/28/2017 04:47:35 PM,02/28/2017 04:56:42 PM,547,13912E,1/4P M-F 7:30-18:30,Docklands,1227,SAINT MANGOS LANE,DOCKLANDS DRIVE,CARAVEL LANE,2,FALSE
18959,08/26/2017 03:44:19 AM,08/26/2017 03:46:22 AM,123,2888N,,Library,894,LONSDALE STREET,SWANSTON STREET,RUSSELL STREET,3,FALSE
19162,03/28/2017 06:23:33 AM,03/28/2017 06:30:41 AM,428,3412N,,Library,926,LITTLE LONSDALE STREET,SWANSTON STREET,RUSSELL STREET,3,FALSE
20113,05/21/2017 10:12:32 PM,05/22/2017 12:00:00 AM,6448,C5670,,Queensberry,163,CAPEL STREET,VICTORIA STREET,WILLIAM STREET,1,FALSE
18858,05/29/2017 11:30:58 AM,05/29/2017 11:32:00 AM,62,C2640,2P MTR M-SAT 7:30-20:30,Princes Theatre,894,LONSDALE STREET,EXHIBITION STREET,SPRING STREET,1,FALSE
19038,10/26/2017 12:38:43 PM,10/26/2017 12:40:23 PM,100,C3076,2P MTR M-SAT 7:30-20:30,Supreme,894,LONSDALE STREET,WILLIAM STREET,QUEEN STREET,1,FALSE
18093,09/19/2017 06:06:48 AM,09/19/2017 07:11:48 AM,3900,C1134,,Hardware,1171,QUEEN STREET,LITTLE BOURKE STREET,BOURKE STREET,1,FALSE
20784,01/13/2017 06:05:02 PM,01/13/2017 06:16:51 PM,709,C9150,2P TKT A M-SAT 7:30-18:30,University,655,FARADAY STREET,SWANSTON STREET,CARDIGAN STREET,1,FALSE
18233,07/16/2017 10:30:40 AM,07/16/2017 10:34:28 AM,228,C736,1P SUN 7:30-18:30,Chinatown,1221,RUSSELL STREET,BOURKE STREET,LITTLE COLLINS STREET,1,FALSE
20220,06/14/2017 12:00:00 AM,06/14/2017 07:30:00 AM,27000,C5894,,Queensberry,798,HOWARD STREET,QUEENSBERRY STREET,VICTORIA STREET,1,FALSE
17715,01/25/2017 03:31:55 AM,01/25/2017 07:30:00 AM,14285,13908E,,Docklands,1183,RAKAIA WAY,DOCKLANDS DRIVE,CARAVEL LANE,2,FALSE
19558,07/18/2017 03:15:17 PM,07/18/2017 03:31:59 PM,1002,4700Ea,1P TKT A M-SAT 7:30-18:30,Courtney,627,ELIZABETH STREET,QUEENSBERRY STREET,VICTORIA STREET,2,FALSE
18721,08/24/2017 10:51:57 AM,08/24/2017 10:54:25 AM,148,2350N,1/4P M-SUN 7:30-18:30,Windsor,123,BOURKE STREET,EXHIBITION STREET,SPRING STREET,3,FALSE
21594,06/28/2017 07:30:00 AM,06/28/2017 07:58:55 AM,1735,8017W,2P TKT A M-F 7:30-18:30,Southbank,1416,WELLS STREET,COVENTRY STREET,DORCAS STREET,5,FALSE
18181,11/16/2017 07:34:06 AM,11/16/2017 07:58:25 AM,1459,669W,1/2P MTR M-SAT 7:30-19:30,City Square,1221,RUSSELL STREET,LITTLE COLLINS STREET,COLLINS STREET,5,FALSE
19004,06/17/2017 12:00:00 AM,06/17/2017 07:30:00 AM,27000,3095S,,Supreme,894,LONSDALE STREET,WILLIAM STREET,QUEEN STREET,4,FALSE
18048,12/27/2017 12:00:00 AM,12/27/2017 07:25:08 AM,26708,C1004,,Banks,1171,QUEEN STREET,FLINDERS STREET,FLINDERS LANE,1,FALSE
17607,07/26/2017 05:50:35 PM,07/26/2017 05:51:41 PM,66,13765W,2P TKT A M-SAT 7:30-18:30,Docklands,1398,WATERFRONT WAY,LITTLE DOCKLANDS DRIVE,FOOTSCRAY ROAD,5,FALSE
21201,06/17/2017 12:30:00 PM,06/17/2017 04:36:30 PM,14790,12353S,,East Melbourne,16,ALBERT STREET,LANSDOWNE STREET,EADES STREET,4,FALSE
19119,03/05/2017 10:53:14 PM,03/06/2017 12:00:00 AM,4006,3317S,,Regency,926,LITTLE LONSDALE STREET,EXHIBITION STREET,SPRING STREET,4,FALSE
17522,05/08/2017 07:30:00 AM,05/08/2017 08:05:32 AM,2132,13652E,2P MTR M-SAT 7:30-18:30,Docklands,697,GEOGRAPHE STREET,KEERA WAY,ENCOUNTER WAY,2,FALSE
21653,04/10/2017 11:35:03 PM,04/11/2017 12:00:00 AM,1497,8626E,,Southbank,828,KAVANAGH STREET,BALSTON STREET,POWER STREET,2,FALSE
20342,03/23/2017 06:30:00 PM,03/23/2017 07:32:09 PM,3729,7572N,,Queensberry,1381,VICTORIA STREET,HOWARD STREET,CAPEL STREET,3,FALSE
20003,12/20/2017 03:16:18 PM,12/20/2017 03:30:13 PM,835,7084N,3P TKT A M-SAT 7:30-20:30,Queensberry,614,DUDLEY STREET,KING STREET,WILLIAM STREET,3,FALSE
18113,03/16/2017 03:44:50 PM,03/16/2017 03:53:27 PM,517,C1174,1P MTR M-SAT 7:30-19:30,Hardware,1171,QUEEN STREET,LONSDALE STREET,LITTLE BOURKE STREET,1,FALSE
17233,07/14/2017 03:49:00 AM,07/14/2017 04:21:01 AM,1921,13090N,,Docklands,528,COLLINS STREET,IMPORT LANE,MERCHANT STREET,3,FALSE
20850,10/18/2017 11:47:15 AM,10/18/2017 11:54:55 AM,460,14112E,4P TKT A M-F 7:30-18:30,University,1218,ROYAL PARADE,GRATTAN STREET,COLLEGE CRESCENT,2,FALSE
21102,06/06/2017 08:28:30 AM,06/06/2017 08:48:17 AM,1187,12210N,2P MTR M-F 7:30-16:00,Jolimont,16,ALBERT STREET,NICHOLSON STREET,GISBORNE STREET,3,FALSE
21265,08/04/2017 01:13:12 PM,08/04/2017 02:40:52 PM,5260,12444N,2P MTR M-SAT 7:30-18:30,Jolimont,1290,ST ANDREWS PLACE,MACARTHUR STREET,LANSDOWNE STREET,3,FALSE
18160,10/19/2017 01:48:05 AM,10/19/2017 02:27:32 AM,2367,910E,,Degraves,627,ELIZABETH STREET,COLLINS STREET,FLINDERS LANE,2,FALSE
17737,01/18/2017 10:33:56 AM,01/18/2017 10:34:32 AM,36,C13532,2P MTR M-SAT 7:30-18:30,Docklands,123,BOURKE STREET,HARBOUR ESPLANADE,GEOGRAPHE STREET,1,FALSE
22166,11/03/2017 09:26:01 AM,11/03/2017 01:22:40 PM,14199,C8014,4P TKT A M-F 7:30-18:30,West Melbourne,78,BATMAN STREET,KING STREET,SPENCER STREET,1,FALSE
17856,07/02/2017 04:55:46 PM,07/02/2017 05:05:53 PM,607,1481W,,County,839,KING STREET,LONSDALE STREET,LITTLE BOURKE STREET,5,FALSE
18668,04/15/2017 05:44:05 AM,04/15/2017 06:07:23 AM,1398,2232N,,RACV,911,LITTLE COLLINS STREET,WILLIAM STREET,QUEEN STREET,3,FALSE
21407,11/04/2017 01:17:16 PM,11/04/2017 05:10:00 PM,13964,8338E,,Southbank,591,DODDS STREET,SOUTHBANK BOULEVARD,GRANT STREET,2,FALSE
17394,06/03/2017 09:09:54 PM,06/03/2017 09:16:16 PM,382,13354E,,Docklands,753,HARBOUR ESPLANADE,LA TROBE STREET,BOURKE STREET,2,FALSE
17498,06/26/2017 12:48:28 PM,06/26/2017 01:36:49 PM,2901,13628E,L/Zone 30MINS 7.30 - 6.30PM,Docklands,638,ENTERPRIZE WAY,BOURKE STREET,VICTORIA HARBOUR PROMENADE,2,TRUE
21834,10/20/2017 08:00:52 AM,10/20/2017 08:02:39 AM,107,9445S,1P TKT A M-F 7:30-18:30,Southbank,547,COVENTRY STREET,STURT STREET,DODDS STREET,4,FALSE
17858,06/13/2017 12:10:21 AM,06/13/2017 01:25:19 AM,4498,1485W,,County,839,KING STREET,LONSDALE STREET,LITTLE BOURKE STREET,5,FALSE
18389,02/18/2017 10:49:30 AM,02/18/2017 12:06:26 PM,4616,C504,2P MTR M-SAT 7:30-20:30,Princes Theatre,647,EXHIBITION STREET,LONSDALE STREET,LITTLE BOURKE STREET,1,FALSE
19369,08/03/2017 02:48:53 PM,08/03/2017 05:06:20 PM,8247,3916N,2P TKT A M-SAT 7:30-20:30,Magistrates,856,LA TROBE STREET,KING STREET,WILLIAM STREET,3,FALSE
20453,01/21/2017 11:23:57 AM,01/21/2017 11:36:59 AM,782,10162E,1P TKT A SAT 7:30-12:30,Queensberry,641,ERROL STREET,QUEENSBERRY STREET,VICTORIA STREET,2,FALSE
18119,11/02/2017 03:40:10 AM,11/02/2017 04:57:52 AM,4662,C1206,,Titles,1171,QUEEN STREET,LITTLE LONSDALE STREET,LONSDALE STREET,1,FALSE
19510,11/08/2017 04:20:04 PM,11/08/2017 04:21:11 PM,67,6263S,4P TKT A M-SAT 7:30-20:30,Regency,941,MACKENZIE STREET,RUSSELL STREET,VICTORIA STREET,4,FALSE
18757,04/23/2017 10:22:33 PM,04/24/2017 12:00:00 AM,5847,2444N,,Family,123,BOURKE STREET,KING STREET,WILLIAM STREET,3,FALSE
18062,03/10/2017 07:25:36 PM,03/10/2017 07:30:00 PM,264,C1082,1P MTR M-SAT 7:30-19:30,McKillop,1171,QUEEN STREET,LITTLE COLLINS STREET,COLLINS STREET,1,FALSE
19095,09/20/2017 06:08:24 PM,09/20/2017 06:10:53 PM,149,C3240,2P MTR M-SAT 7:30-20:30,County,894,LONSDALE STREET,KING STREET,WILLIAM STREET,1,FALSE
17576,04/29/2017 05:19:51 PM,04/29/2017 05:24:34 PM,283,13725W,LZ 30M 722 M-Su 7:30-18:30,Docklands,1097,PEARL RIVER ROAD,DOCKLANDS DRIVE,OBSERVATION DRIVE,5,FALSE
18612,01/29/2017 09:57:56 PM,01/29/2017 10:02:13 PM,257,1938N,,City Square,528,COLLINS STREET,SWANSTON STREET,RUSSELL STREET,3,FALSE
21623,02/04/2017 06:44:29 PM,02/04/2017 07:30:00 PM,2731,9082N,3P DIS M-SUN 7:30-19:30,Southbank,60,BALSTON STREET,CITY ROAD,KAVANAGH STREET,3,FALSE
19675,07/19/2017 02:59:52 PM,07/19/2017 03:04:26 PM,274,6525S,1/2P MTR M-SAT 7:30-19:30,The Mac,681,FRANKLIN STREET,ELIZABETH STREET,SWANSTON STREET,4,FALSE
17416,01/21/2017 08:45:01 PM,01/21/2017 08:58:12 PM,791,13383W,,Docklands,1383,VILLAGE STREET,COLLINS STREET,BRENTANI WAY,5,FALSE
20225,06/28/2017 11:56:31 AM,06/28/2017 11:56:41 AM,10,C5906,4P TKT A M-F 7:30-18:30,Queensberry,798,HOWARD STREET,QUEENSBERRY STREET,VICTORIA STREET,1,FALSE
21671,05/27/2017 12:16:38 PM,05/27/2017 12:30:00 PM,802,8645W,3P TKT A SAT 7:30-12:30,Southbank,828,KAVANAGH STREET,BALSTON STREET,POWER STREET,5,FALSE
17187,11/16/2017 03:04:25 PM,11/16/2017 03:09:39 PM,314,13020N,1P MTR M-SAT 7:30-18:30,Docklands,528,COLLINS STREET,HARBOUR ESPLANADE,NAVIGATION DRIVE,3,FALSE
